Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment_label,sentiment_score,functional_category
646,021a77c7-f46f-438d-9a4d-76a581eaa91c,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,muito prático,5,0.0,24.4.2.0,2024-07-08 07:50:23,,,24.4.2.0;;;;,negative,0.4938399791717529,Outros
648,a4680734-93a9-47b7-abae-c450e34ec912,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Horrível não funciona nada nesse aplicativo,1,0.0,24.4.2.0,2024-07-08 07:36:36,,,24.4.2.0;;;;,negative,0.439725399017334,Performance
649,4feeb5f0-512c-4cb3-aaab-58d6f8e969a3,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Péssimo banco péssimo não recomendo a ninguém faz tempo que tenho a conta e até hoge nda de liberar crêdito nda,1,1.0,24.4.2.0,2024-07-08 07:32:40,,,24.4.2.0;;;;,negative,0.6860710382461548,Empréstimos/Crédito
650,58a55f31-cf94-4a9e-b8ac-151c32f6cd86,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muita dificuldade para conseguir falar com atendente presencial Não tem suporte Péssimo atendimento online A gente liga nunca consegue resultado Não consigo emitir boleto de renegociação tentando falar com alguém até agora nada vai vencer a data,1,1.0,24.4.2.0,2024-07-08 06:25:00,,,24.4.2.0;;;;,negative,0.6160892844200134,Atendimento
651,d8515e25-fe04-4194-a9ea-117eae2b32fd,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Estou com problema com banco total insatisfeito pq ninguém resolve o problema,1,1.0,24.4.2.0,2024-07-08 05:55:31,,,24.4.2.0;;;;,negative,0.7818652391433716,Atendimento
670,6e6542f8-c6c1-40be-9442-741c0eb3c0c1,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bom,5,0.0,24.4.2.0,2024-07-07 22:37:43,,,24.4.2.0;;;;,negative,0.6140769720077515,Outros
673,d5e50e64-0c95-4bff-9150-12e1c41d8fd4,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muito bom,5,0.0,24.4.2.0,2024-07-07 22:07:51,,,24.4.2.0;;;;,negative,0.678788959980011,Outros
682,82afa9a9-4cac-4b26-80f0-d726c37ef3a9,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,O problema é quando eu quero abrir o aplicativo tenho que reiniciar o celular,5,0.0,24.4.2.0,2024-07-07 20:45:32,,,24.4.2.0;;;;,negative,0.6334359645843506,Performance
685,122d53a2-4aec-4096-8e55-d901280cdb17,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,toda hr tenho que desinstalar e instalar N está funcionando,5,0.0,24.4.2.0,2024-07-07 20:18:53,,,24.4.2.0;;;;,negative,0.4203713536262512,Performance
688,99928a80-e5f5-43d9-a922-4f3c6d736395,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tá um lixo o app de vcs não consigo fazer pix de mizeros 5 reais,5,0.0,24.4.2.0,2024-07-07 18:59:57,,,24.4.2.0;;;;,negative,0.4650328159332275,PIX
709,eab0043c-2733-453a-abc5-4805e1312a8c,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bom,4,0.0,24.4.2.0,2024-07-07 15:42:46,,,24.4.2.0;;;;,negative,0.6140767931938171,Outros
715,4ee7f6b3-f77b-4346-922a-480c63b562d7,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Este aplicativo está impedindo de eu abrir uma conta no Santander primeira que é sobrepor aos outros aplicativos depois quer vasculhar o celular da gente todo e tenho que autorizar outros empresas parceiros pode usar meus dados também com pode isso um absurdo esse aplicativo não tenho que autorizar isso e o aplicativo obriga a fazer se quiser usar ele o app então prefiro não abrir minha conta no Santander infelizmente,1,0.0,24.4.2.0,2024-07-07 14:56:34,,,24.4.2.0;;;;,negative,0.7130647301673889,Cadastro/Conta
720,1c5d6d93-8593-49f7-a55b-88735db463e6,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bom,5,0.0,24.4.2.0,2024-07-07 14:31:57,,,24.4.2.0;;;;,negative,0.6140767931938171,Outros
725,0f6f2bf8-28b9-4b8c-ab62-5467facd3a46,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bom,5,0.0,24.4.2.0,2024-07-07 14:01:55,,,24.4.2.0;;;;,negative,0.6140767931938171,Outros
728,2276dff2-8508-4e07-ac42-f1aa70ec2bde,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,estou satisfeita com o aplicativo até agora não tenho reclamação,5,0.0,24.4.2.0,2024-07-07 13:37:45,,,24.4.2.0;;;;,negative,0.4215511679649353,Outros
738,97589d7c-aad3-4662-96bb-732cb2bb3548,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bom,5,0.0,24.4.2.0,2024-07-07 11:56:13,,,24.4.2.0;;;;,negative,0.6140767931938171,Outros
741,0a0bed69-41d4-4afa-9600-4ee455227717,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bom,4,0.0,24.4.2.0,2024-07-07 11:49:31,,,24.4.2.0;;;;,negative,0.6140767931938171,Outros
746,882b5a98-660b-481c-94cf-2e226c2df186,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,É bom gostei só as notificações de Pix não tem jeito já fiz de tudo e não resolve,4,0.0,24.4.2.0,2024-07-07 10:37:57,,,24.4.2.0;;;;,negative,0.3864400386810303,Notificações
750,63d8cf62-8116-4e3f-b4a6-11bd1a66ad0d,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,prático e eficiente. 10 !!! Está com problemas de acesso . Sou obrigado a reiniciar o aparelho para poder acessar o app .,5,0.0,24.4.2.0,2024-07-07 09:56:39,,,24.4.2.0;;;;,negative,0.5288634300231934,Login/Autenticação
753,6d47afed-a32d-43df-bed1-e101f641b55e,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Arrumem isso ai nao estou conseguindo logar,1,0.0,24.4.2.0,2024-07-07 09:41:33,,,24.4.2.0;;;;,negative,0.4889863133430481,Login/Autenticação
760,b0deeec2-9640-4fe8-9646-58be67af18ec,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,App está péssimo bugado só consigo acessar se reiniciar o celular toda vez,4,0.0,24.4.2.0,2024-07-07 08:30:15,,,24.4.2.0;;;;,negative,0.7246389985084534,Performance
782,82c5f186-771a-4854-8641-e944b6960b34,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bomljfdråd pode trocar ela de certeza pelo o cachorrinho dele no chão ele tá ali ó,5,0.0,24.4.2.0,2024-07-06 23:06:20,,,24.4.2.0;;;;,negative,0.4839581251144409,Outros
786,7c6f3d07-ef5f-427d-b3a1-2412acc01939,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Misericórdia... Travando demais... Tenho que desinstalar e instalar novamente toda vez que preciso usar o app... Chato isso...,2,0.0,24.4.2.0,2024-07-06 22:18:35,,,24.4.2.0;;;;,negative,0.5496165752410889,Performance
793,da25160b-0c30-49c4-8046-fea77687bd06,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,os extratos não atualizam,4,0.0,24.4.2.0,2024-07-06 21:07:31,,,24.4.2.0;;;;,negative,0.500441312789917,Saldo/Extrato
803,aa50e9b6-6d6b-45b3-9fc8-bc45f3aabbdf,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muito bom,5,0.0,,2024-07-06 20:05:12,,,;;;;,negative,0.678788959980011,Outros
805,efea3f23-c778-40ae-aabd-a84104af5a9e,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Da última atualização pra cá meu app não funciona,5,0.0,24.4.2.0,2024-07-06 19:56:57,,,24.4.2.0;;;;,negative,0.5051696300506592,Performance
814,0c135ddc-6408-4caf-b9b0-4d26f3dd65d6,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excepcional,5,0.0,24.4.2.0,2024-07-06 18:57:18,,,24.4.2.0;;;;,negative,0.6744810938835144,Outros
816,ba341c04-080a-49d3-a751-0d54084d3a5b,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muito bom,5,0.0,24.4.2.0,2024-07-06 18:53:29,,,24.4.2.0;;;;,negative,0.678788959980011,Outros
825,b40083b1-f8df-42ac-a851-28aa939ae509,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Está péssimo para abrir,2,0.0,,2024-07-06 17:54:25,,,;;;;,negative,0.660187840461731,Performance
829,a34f0a7d-1f0c-4232-b48c-a73c34d3e273,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,O aplicativo tá péssimo para abrir.,1,0.0,,2024-07-06 17:23:30,,,;;;;,negative,0.6762098670005798,Performance
831,eb47286f-e7bd-4bde-adac-40911f86f94a,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bom,5,0.0,24.4.2.0,2024-07-06 17:03:31,,,24.4.2.0;;;;,negative,0.6140767931938171,Outros
833,86ac2a35-95cd-45c4-8586-a52511c97a92,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,muito prático,5,0.0,24.4.2.0,2024-07-06 16:59:42,,,24.4.2.0;;;;,negative,0.4938399791717529,Outros
837,ec423076-5457-4497-97d9-62d9cfadd954,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pessimo....quero incerrar a conta..,1,0.0,,2024-07-06 16:40:11,,,;;;;,negative,0.4984842240810394,Cadastro/Conta
849,cf23e796-1d95-4cbc-80bc-f78243e13c90,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Péssimo não consigo entrar pra pagar fatura,1,0.0,24.4.2.0,2024-07-06 15:27:36,,,24.4.2.0;;;;,negative,0.6690772771835327,Login/Autenticação
851,b8394ca9-9059-4e9e-bb0b-22ab2f227f85,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muito obrigado,5,0.0,24.4.2.0,2024-07-06 15:20:26,,,24.4.2.0;;;;,negative,0.7066500782966614,Outros
853,5485071b-6f8a-4ec7-870a-fbbfbbb17f0b,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bom,5,0.0,24.4.2.0,2024-07-06 15:07:44,,,24.4.2.0;;;;,negative,0.6140767931938171,Outros
854,70395b56-6ffd-46a5-96d5-e5691a42b179,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,está péssimo,5,0.0,24.4.2.0,2024-07-06 15:06:17,,,24.4.2.0;;;;,negative,0.6343588829040527,Outros
856,c7777785-ac96-4d34-aec0-ec4c93fb2b9e,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Rápido e pratico,5,0.0,24.4.2.0,2024-07-06 15:01:32,,,24.4.2.0;;;;,negative,0.6045920848846436,Performance
857,cc3b9ec4-2f27-458e-890a-dff5484b975f,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,O app no início era ótimo agora tenho que ficar desligando meu celular sempre quando vo entrar na conta ajuda nos né,2,0.0,,2024-07-06 15:00:46,,,;;;;,negative,0.4844499826431274,Performance
860,69ab015a-3d96-4558-8cd7-d30e9c6059e3,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muito bom para se trabalhar no agronegócio,5,0.0,24.4.2.0,2024-07-06 14:42:45,,,24.4.2.0;;;;,negative,0.467061847448349,Outros
862,8b3eb118-c14a-4015-acab-647b36da8d60,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nossa eu não tô conseguindo entrar no app do banco meus boletos vão vencer e não consigo entrar,1,0.0,24.4.2.0,2024-07-06 14:33:04,,,24.4.2.0;;;;,negative,0.5046054720878601,Login/Autenticação
863,dd15e6f8-1fc9-4652-ae18-b246e5b83693,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,um lixo... bloqueio de poupança sem autorização e etc..,1,0.0,24.4.2.0,2024-07-06 14:32:08,,,24.4.2.0;;;;,negative,0.7298179268836975,Segurança
867,4c2c3951-55cf-4706-ba70-c96360a4acce,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,muito bom mas gostaria de ter o limite de crédito pra facilitar mas,5,0.0,24.4.2.0,2024-07-06 14:19:13,,,24.4.2.0;;;;,negative,0.6687769889831543,Empréstimos/Crédito
873,150c2510-ad9c-461d-aa15-e82d6b2cb4a5,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,as notificacoes de pix nao funcionam,4,2.0,24.4.2.0,2024-07-06 13:23:48,,,24.4.2.0;;;;,negative,0.4075381159782409,Notificações
877,09709c7c-a652-488f-82ab-ad71cc5c45fe,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Todo bom legal,5,0.0,23.5.5.1,2024-07-06 13:06:05,,,23.5.5.1;;;;,negative,0.4673069715499878,Outros
880,ce23079e-60be-4f04-ba38-ab03e6702f20,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bom de mais,5,0.0,24.4.2.0,2024-07-06 12:58:12,,,24.4.2.0;;;;,negative,0.7004128098487854,Outros
881,60d8ae97-aa70-4310-8cab-549972f17ea7,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pessimo app sempre trava e pede confirmação de senha de cartão deixando assim com duvidas se é o banco ou golpe !,1,0.0,,2024-07-06 12:56:20,,,;;;;,negative,0.8876476883888245,Segurança
887,b9f0d41a-ba9a-4661-9bdf-4449b20d1ad6,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bom,5,0.0,24.4.2.0,2024-07-06 12:21:27,,,24.4.2.0;;;;,negative,0.6140768527984619,Outros
894,6588228d-69e9-48aa-aa35-50b75ebcdb54,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Só ter dinheiro na conta que o app para de funcionar do nada,1,0.0,24.4.2.0,2024-07-06 11:44:03,,,24.4.2.0;;;;,negative,0.455722838640213,Performance
897,7f04ac0d-c4cc-4998-a370-13fe36988349,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Só me liberou um cartão vei de débito pra mim serve pra que? Aff,1,0.0,24.4.2.0,2024-07-06 11:31:52,,,24.4.2.0;;;;,negative,0.399446040391922,Empréstimos/Crédito
909,926c99ba-726d-483c-ac0e-8e3354bd3cb2,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bom,4,0.0,24.4.2.0,2024-07-06 10:23:03,,,24.4.2.0;;;;,negative,0.6140768527984619,Outros
914,fd152e95-ecc3-479f-b35e-ae8ef1a7c4b7,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bom,5,0.0,24.4.2.0,2024-07-06 10:08:17,,,24.4.2.0;;;;,negative,0.6140768527984619,Outros
917,32f9fe71-fb68-4913-bb67-3e34f533e11a,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bom dia ótimo,4,0.0,24.4.2.0,2024-07-06 10:03:05,,,24.4.2.0;;;;,negative,0.5591379404067993,Outros
919,3a4ae635-b244-46a2-bac2-df7b0304eb2b,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,fui muito bem atendida 🙏❤️ deu tudo certo 🙏,5,0.0,24.4.2.0,2024-07-06 09:55:38,,,24.4.2.0;;;;,negative,0.6023299098014832,Atendimento
921,efccb51e-fe70-47ca-8b69-02042394e3bd,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ele está travando muito vou pagar uma conta não da trava,2,0.0,24.4.2.0,2024-07-06 09:46:22,,,24.4.2.0;;;;,negative,0.6275946497917175,Performance
928,af1fd563-1b1f-4f23-abcd-543ae40ffbba,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Depois da última atualização o App está travando todas as vezes quando fecho. Para utilizar novamente preciso desinstalar ou reiniciar meu celular. Preciso que vejam o que está acontecendo.,2,0.0,24.4.2.0,2024-07-06 09:11:12,,,24.4.2.0;;;;,negative,0.4987278282642364,Performance
930,811d5f4f-5b56-44a3-9b08-fbcb50a08996,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,muitos erros,1,0.0,24.4.2.0,2024-07-06 08:54:57,,,24.4.2.0;;;;,negative,0.7325314879417419,Performance
933,301a63c3-def6-49b7-b7e6-0d0b70043bd1,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Minha senha do aplicativo esta bloqueado,5,0.0,24.4.2.0,2024-07-06 08:41:52,,,24.4.2.0;;;;,negative,0.4717820286750793,Login/Autenticação
937,58f18633-db94-4fb3-82ef-56e447bb9400,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muito bom!,4,0.0,24.4.2.0,2024-07-06 08:20:35,,,24.4.2.0;;;;,negative,0.5097971558570862,Outros
944,c03b3740-34f1-4010-af46-c380c2aff904,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Uma droga este aplicativo vive travando quando mais preciso fazer pix,1,0.0,24.4.2.0,2024-07-06 07:30:06,,,24.4.2.0;;;;,negative,0.6523017883300781,Performance
946,1aa715da-8bca-4ba9-b826-0c7985150427,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,O app não funciona,1,0.0,24.4.2.0,2024-07-06 07:11:16,,,24.4.2.0;;;;,negative,0.4854075908660888,Performance
947,660a7610-45ff-45f1-b30b-527df38a1a67,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bom,3,0.0,24.4.2.0,2024-07-06 06:59:52,,,24.4.2.0;;;;,negative,0.6140767931938171,Outros
955,1bd4b742-57d5-40d3-903d-8f0b82c7a17c,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Estou com dificuldade para acessar o APP,1,0.0,12.6.1.0,2024-07-06 04:20:12,,,12.6.1.0;;;;,negative,0.5380446314811707,Login/Autenticação
959,7691c4cd-b0bd-4ed4-bee7-31cbc4f52a52,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bom d+,5,0.0,24.4.2.0,2024-07-06 02:45:24,,,24.4.2.0;;;;,negative,0.6488506197929382,Outros
960,ebd7fe6c-8256-4847-ac1f-7c503196aae9,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bom,5,0.0,24.4.2.0,2024-07-06 01:54:31,,,24.4.2.0;;;;,negative,0.6140767931938171,Outros
966,d0c80d8f-65b7-48e7-8650-dc20e4b6b3e7,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,O app para de funcionar e me da o erro lclrp0005 e não me deixa entrar na conta. péssimo serviço,1,0.0,24.4.2.0,2024-07-06 00:40:56,,,24.4.2.0;;;;,negative,0.7354028820991516,Performance
